NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
1913399;2016-04-18;2016-04-18;7:18:00;8:49:42;270,350;2948,201;91,700;78,9;76,9;A;15;A15;oplopend;Alblasserdam;Papendrecht;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 92];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1914302;2016-04-19;2016-04-19;8:02:00;8:08:43;13,433;2000,000;6,717;16,8;18,8;A;16;A16;aflopend;Prins Alexander;Terbregseplein;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1913447;2016-04-18;2016-04-18;7:35:00;7:38:43;7,433;2000,000;3,717;89,1;91,1;A;2;A2;aflopend;Waardenburg;Deil;'s-Hertogenbosch;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1919741;2016-04-26;2016-04-26;16:47:00;16:47:44;1,467;2000,000;0,733;47,8;49,8;A;4;A4;aflopend;Rijswijk-Centrum;Ypenburg;Rotterdam;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1913347;2016-04-18;2016-04-18;6:49:00;6:56:42;23,100;3000,000;7,700;119,6;122,6;A;1;A1;aflopend;Markelo;Lochem;Hengelo;Apeldoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1914216;2016-04-19;2016-04-19;7:28:00;7:50:41;134,217;5916,973;22,683;37,4;40,4;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Rotterdam;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 23];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1915020;2016-04-19;2016-04-19;18:14:00;18:16:43;5,433;2000,000;2,717;30,5;28,5;A;10;A10;oplopend;Coentunnel;Coenplein;De Nieuwe Meer;Coenplein;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1920065;2016-04-26;2016-04-26;17:47:00;19:15:41;222,350;2507,236;88,683;15,8;13,8;A;10;A10;oplopend;Amsterdam-Centrum;Amstel;Watergraafsmeer;De Nieuwe Meer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 89];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1913440;2016-04-18;2016-04-18;7:33:00;7:58:43;72,467;2817,887;25,717;32,0;34,0;A;20;A20;aflopend;Crooswijk;Rotterdam-Centrum;Gouda;Hoek van Holland;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 26];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1919764;2016-04-26;2016-04-26;16:52:00;16:58:44;20,200;3000,000;6,733;15,3;18,3;A;10;A10;aflopend;Amsterdam-Centrum;Amstel Businesspark;De Nieuwe Meer;Watergraafsmeer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1914986;2016-04-19;2016-04-19;18:07:00;18:07:41;2,733;4000,000;0,683;23,7;19,7;A;27;A27;oplopend;Keizersveerbrug;Hank;Breda;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1914122;2016-04-19;2016-04-19;6:33:00;6:41:39;18,600;2150,289;8,650;26,3;22,3;A;27;A27;oplopend;Hank;Nieuwendijk;Breda;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1914130;2016-04-19;2016-04-19;6:38:00;6:43:40;11,333;2000,000;5,667;31,1;33,1;A;1;A1;aflopend;Soest;Eemnes;Amersfoort;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1919706;2016-04-26;2016-04-26;16:40:00;16:40:43;1,433;2000,000;0,717;162,4;164,4;A;50;A50;aflopend;Grijsoord;Renkum;Arnhem;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1913388;2016-04-18;2016-04-18;7:14:00;7:22:41;26,050;3000,000;8,683;101,7;98,7;A;59;A59;oplopend;Oosterhout;Raamsdonksveer;Zonzeel;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1919734;2016-04-26;2016-04-26;16:47:00;18:03:46;292,767;3813,721;76,767;32,8;30,8;A;1;A1;oplopend;Soest;Eembrugge;Amsterdam;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 77];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1919758;2016-04-26;2016-04-26;16:51:00;17:05:46;29,533;2000,000;14,767;73,5;71,5;A;1;A1;oplopend;Kootwijk;Hoenderloo;Amersfoort;Apeldoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1915076;2016-04-19;2016-04-19;18:53:00;18:55:41;5,367;2000,000;2,683;52,4;54,4;A;27;A27;aflopend;Everdingen;Lexmond;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1920068;2016-04-26;2016-04-26;17:47:00;18:11:46;92,550;3736,878;24,767;23,7;25,7;A;9;A9;aflopend;Amc Ziekenhuis;Holendrecht;Amstelveen;Diemen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 25];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1914228;2016-04-19;2016-04-19;7:37:00;7:48:41;35,050;3000,000;11,683;31,9;34,9;A;67;A67;aflopend;Someren;Geldrop;Venlo;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1913351;2016-04-18;2016-04-18;6:52:00;6:57:05;10,233;2013,115;5,083;106,0;108,0;A;2;A2;aflopend;Kerkdriel;Zaltbommel;'s-Hertogenbosch;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1920244;2016-04-26;2016-04-26;18:08:00;18:12:45;9,500;2000,000;4,750;100,9;98,9;A;28;A28;oplopend;Ommen;Nieuwleusen;Zwolle;Hoogeveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1914246;2016-04-19;2016-04-19;7:43:00;7:43:42;1,400;2000,000;0,700;50,5;52,5;A;16;A16;aflopend;Zonzeel;Zevenbergschen Hoek;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1919772;2016-04-26;2016-04-26;16:46:00;18:25:44;662,833;6646,056;99,733;139,5;131,5;A;12;A12;oplopend;Duiven;Zevenaar;Den Haag;Oberhausen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 100];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1915052;2016-04-19;2016-04-19;18:34:00;18:52:41;55,600;2975,914;18,683;10,3;15,3;A;1;A1;aflopend;Brug Over Het Amsterdam-Rijnkanaal;Diemen;Amersfoort;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 19];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1915026;2016-04-19;2016-04-19;18:17:00;18:56:40;134,350;3386,975;39,667;20,4;18,4;N;325;N325;oplopend;Kronenburg;A325: Kronenburg;Nijmegen;Arnhem;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 31], [Eerder(e) ongeval(len) 8];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
1920009;2016-04-26;2016-04-26;17:35:00;18:45:17;276,400;3932,654;70,283;36,0;41,0;A;12;A12;aflopend;Bodegraven;Reeuwijk;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 70];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1920165;2016-04-26;2016-04-26;17:55:00;17:58:47;7,567;2000,000;3,783;42,7;44,7;A;6;A6;aflopend;Muiderberg;Muiderberg;Lelystad;Muiden;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1915978;2016-04-20;2016-04-20;18:33:00;18:36:41;14,733;4000,000;3,683;44,8;48,8;A;16;A16;aflopend;Moerdijkbrug;'s-Gravendeel;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1919512;2016-04-26;2016-04-26;15:33:00;15:58:40;71,350;2779,870;25,667;51,1;49,1;A;9;A9;oplopend;Wijkertunnel;Beverwijk-Oost;Amstelveen;Alkmaar;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 26];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1920072;2016-04-26;2016-04-26;17:47:00;17:56:48;24,350;2484,694;9,800;42,6;39,6;A;12;A12;oplopend;Nieuwerbrug;Woerden;Den Haag;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1913390;2016-04-18;2016-04-18;7:14:00;7:22:41;34,733;4000,000;8,683;112,0;116,0;A;2;A2;aflopend;Rosmalen;Empel;Luik;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1915952;2016-04-20;2016-04-20;18:19:00;18:32:41;41,050;3000,000;13,683;30,5;27,5;A;10;A10;oplopend;Coentunnel;Coenplein;De Nieuwe Meer;Coenplein;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1919692;2016-04-26;2016-04-26;16:36:00;17:02:46;68,367;2554,172;26,767;214,1;217,1;A;2;A2;aflopend;Wessem;Grathem;Maastricht-Noord;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 27];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1915226;2016-04-20;2016-04-20;8:08:00;8:10:41;8,050;3000,000;2,683;21,4;18,4;A;58;A58;oplopend;Brug Over Het Wilhelminakanaal Hm 20.7;Moergestel;Eindhoven;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1918660;2016-04-25;2016-04-25;16:51:00;17:00:44;34,783;3573,630;9,733;50,7;54,7;A;27;A27;aflopend;Everdingen;Lexmond;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1919509;2016-04-26;2016-04-26;15:26:00;15:34:40;17,333;2000,000;8,667;25,9;23,9;N;325;N325;oplopend;Westervoort;Presikhaaf;Arnhem;Arnhem Velperbroek;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1915270;2016-04-20;2016-04-20;8:37:00;9:35:33;309,533;5286,650;58,550;1,9;3,9;A;28;A28;aflopend;De Uithof;Rijnsweerd;Amersfoort;Utrecht;Ongeval op aansluitende weg;[Geen oorzaakcode opgegeven door VWM 1], [Ongeval op aansluitende weg 22], [Eerder ongeval op aansluitende weg 36];[000], [N65], [M14];N65;Ongeval op aansluitende weg;Ongeval elders;Ongeval;Ongeval
1920045;2016-04-26;2016-04-26;17:42:00;17:43:46;5,300;3000,000;1,767;54,0;51,0;A;2;A2;oplopend;Breukelen;Maarssen;Amsterdam;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1915216;2016-04-20;2016-04-20;8:00:00;8:39:42;130,450;3285,894;39,700;6,3;8,3;A;13;A13;aflopend;Rijswijk;Ypenburg;Rotterdam;Rijswijk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 40];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1915805;2016-04-20;2016-04-20;17:37:00;18:08:44;63,467;2000,000;31,733;203,8;201,8;A;50;A50;oplopend;Loenen;Beekbergen;Arnhem;Apeldoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 32];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
