NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
1884524;2016-02-23;2016-02-23;16:33:00;16:59:41;85,533;3205,497;26,683;16,3;14,3;A;29;A29;oplopend;Heinenoordtunnel;Oud-Beijerland;Rotterdam;Bergen op Zoom;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 9], [Ongeval(len) 11], [Eerder(e) ongeval(len) 7];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
1875411;2016-02-02;2016-02-02;18:02:00;18:08:42;20,100;3000,000;6,700;44,1;41,1;A;58;A58;oplopend;Tilburg Centrum-West;Tilburg-Reeshof;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1879079;2016-02-11;2016-02-11;16:50:00;16:52:39;5,300;2000,000;2,650;84,1;82,1;A;27;A27;oplopend;Utrecht-Noord;Bilthoven;Breda;Almere;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1873962;2016-02-01;2016-02-01;7:24:00;7:29:41;11,367;2000,000;5,683;26,2;28,2;A;4;A4;aflopend;Hoogmade;Roelofarendsveen;Rotterdam;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1884505;2016-02-23;2016-02-23;16:20:00;17:20:42;147,050;2422,570;60,700;71,8;79,8;A;27;A27;aflopend;Rijnsweerd;Lunetten;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 61];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1878926;2016-02-11;2016-02-11;9:03:00;9:12:40;23,033;2382,759;9,667;38,6;35,6;A;12;A12;oplopend;Bodegraven;Nieuwerbrug;Den Haag;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1874361;2016-02-01;2016-02-01;8:58:00;9:01:42;7,400;2000,000;3,700;10,6;8,6;A;1;A1;oplopend;Brug Over Het Amsterdam-Rijnkanaal;Muiden;Amsterdam;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1884523;2016-02-23;2016-02-23;16:33:00;16:37:41;9,367;2000,000;4,683;72,0;66,4;A;15;A15;oplopend;Ridderkerk-Zuid;Hendrik-Ido-Ambacht;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1875401;2016-02-02;2016-02-02;17:58:00;18:04:42;13,400;2000,000;6,700;2,1;4,1;A;326;A326;aflopend;Beuningen;Bergharen;Wijchen;Bankhoef;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1876117;2016-02-04;2016-02-04;8:40:00;8:57:33;49,967;2847,104;17,550;41,2;39,2;A;12;A12;oplopend;Nieuwerbrug;Woerden;Den Haag;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 18];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1883989;2016-02-22;2016-02-22;16:05:00;16:23:08;54,400;3000,000;18,133;21,5;18,5;A;27;A27;oplopend;Keizersveerbrug;Hank;Breda;Gorinchem;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 0], [Defect(e) voertuig(en) 5], [Eerder pechgeval 13];[000], [BKD], [M13];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
1875461;2016-02-02;2016-02-02;18:25:00;18:35:39;27,967;2625,978;10,650;16,3;13,3;A;4;A4;oplopend;Burgerveen;Nieuw-Vennep;Amsterdam;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1878864;2016-02-11;2016-02-11;8:32:00;8:36:40;14,000;3000,000;4,667;51,2;54,2;A;2;A2;aflopend;Maarssen;Breukelen;Utrecht;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1877690;2016-02-09;2016-02-09;6:20:00;6:28:40;21,000;2423,077;8,667;51,7;54,7;A;1;A1;aflopend;Hoevelaken;Hoevelaken;Apeldoorn;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1876632;2016-02-04;2016-02-04;17:55:00;18:15:42;50,383;2433,978;20,700;36,0;34,0;A;28;A28;oplopend;Amersfoort-Vathorst;Nijkerk;Amersfoort;Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 21];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1879038;2016-02-11;2016-02-11;16:23:00;17:01:43;123,167;3181,231;38,717;76,9;73,9;A;2;A2;oplopend;Everdingen;Everdingen;Utrecht;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 39];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1873884;2016-02-01;2016-02-01;6:59:00;7:14:40;31,333;2000,000;15,667;2,0;4,0;A;27;A27;aflopend;Breda;Sint Annabosch;Gorinchem;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1876630;2016-02-04;2016-02-04;17:53:00;18:00:43;15,433;2000,000;7,717;80,8;82,8;A;15;A15;aflopend;Sliedrecht-Oost;Sliedrecht-West;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1878468;2016-02-10;2016-02-10;14:24:00;15:33:39;228,150;3275,664;69,650;32,0;30,0;A;20;A20;oplopend;Crooswijk;Terbregseplein;Hoek van Holland;Gouda;Ongeval met vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval met vrachtwagen(s) 21], [Eerder(e) ongeval(len) 47];[000], [ACH], [ACA];ACH;Ongeval met vrachtwagen(s);Ongeval vrachtwagen;Ongeval;Ongeval
1876620;2016-02-04;2016-02-04;17:52:00;18:06:42;37,117;2524,943;14,700;28,6;25,6;A;16;A16;oplopend;Ridderkerk-Noord;Ridderkerk-Zuid;Rotterdam;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1874561;2016-02-01;2016-02-01;17:22:00;17:30:41;17,367;2000,000;8,683;43,7;41,7;A;20;A20;oplopend;Nieuwerkerk Aan Den Ijssel;Moordrecht;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1884517;2016-02-23;2016-02-23;16:31:00;16:35:40;9,333;2000,000;4,667;8,6;6,6;A;7;A7;oplopend;Zaandijk;Wijdewormer;Zaanstad;Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1878071;2016-02-09;2016-02-09;17:25:00;18:01:41;74,100;2019,991;36,683;108,9;105,9;A;1;A1;oplopend;Deventer-Oost;Bathmen;Apeldoorn;Hengelo;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 37];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1876748;2016-02-04;2016-02-04;18:45:00;19:21:28;252,567;6925,960;36,467;50,0;46,0;A;2;A2;oplopend;Breukelen;Maarssen;Amsterdam;Utrecht;Eerder(e) ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Eerder(e) ongeval(len) 35];[000], [ACA];ACA;Eerder(e) ongeval(len);Ongeval;Ongeval;Ongeval
1877691;2016-02-09;2016-02-09;6:31:00;6:47:39;47,333;2842,843;16,650;56,3;58,3;A;1;A1;aflopend;Stroe;Voorthuizen;Apeldoorn;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1877692;2016-02-09;2016-02-09;6:31:00;6:48:04;53,617;3141,602;17,067;31,6;34,6;A;28;A28;aflopend;Amersfoort-Vathorst;Hoevelaken;Zwolle;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1876555;2016-02-04;2016-02-04;17:41:00;17:44:44;7,467;2000,000;3,733;127,5;125,5;A;12;A12;oplopend;Grijsoord;Waterberg;Utrecht;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1878097;2016-02-09;2016-02-09;17:33:00;17:36:42;7,400;2000,000;3,700;75,7;73,7;A;15;A15;oplopend;Noordtunnel;Alblasserdam;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1876547;2016-02-04;2016-02-04;17:37:00;17:48:44;23,467;2000,000;11,733;50,6;52,6;A;12;A12;aflopend;Harmelen;Harmelen;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1874799;2016-02-02;2016-02-02;7:53:00;7:58:44;11,467;2000,000;5,733;27,6;25,6;A;27;A27;oplopend;Hank;Nieuwendijk;Breda;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1878829;2016-02-11;2016-02-11;8:03:00;8:07:40;9,333;2000,000;4,667;25,7;23,7;A;4;A4;oplopend;Roelofarendsveen;Hoogmade;Amsterdam;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1883801;2016-02-22;2016-02-22;8:02:00;8:11:41;19,367;2000,000;9,683;90,8;92,8;A;15;A15;aflopend;Gorinchem;Hardinxveld-Giessendam;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1879058;2016-02-11;2016-02-11;16:36:00;16:44:39;17,300;2000,000;8,650;90,8;92,8;A;15;A15;aflopend;Gorinchem;Hardinxveld-Giessendam;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1884117;2016-02-22;2016-02-22;17:37:00;17:48:40;24,317;2084,286;11,667;14,7;16,7;A;1;A1;aflopend;Muiderberg;Muiden-Oost;Amersfoort;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1878849;2016-02-11;2016-02-11;8:23:00;9:23:41;156,733;2582,807;60,683;13,0;9,0;A;1;A1;oplopend;Muiden-Oost;Muiderberg;Amsterdam;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 61];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1883700;2016-02-22;2016-02-22;7:33:00;8:01:34;65,150;2280,630;28,567;34,7;32,7;A;20;A20;oplopend;Crooswijk;Terbregseplein;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 29];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1878521;2016-02-10;2016-02-10;16:23:00;16:31:38;17,267;2000,000;8,633;91,3;93,3;A;15;A15;aflopend;Gorinchem;Hardinxveld-Giessendam;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1884574;2016-02-23;2016-02-23;16:52:00;16:56:19;8,000;1853,282;4,317;58,1;56,1;A;2;A2;oplopend;Utrecht Papendorp;Oudenrijn;Amsterdam;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1878846;2016-02-11;2016-02-11;8:22:00;8:28:41;13,367;2000,000;6,683;28,3;30,3;A;4;A4;aflopend;Hoogmade;Roelofarendsveen;Rotterdam;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1883868;2016-02-22;2016-02-22;8:31:00;8:42:41;23,367;2000,000;11,683;114,0;116,0;A;2;A2;aflopend;Hintham;Rosmalen;'s-Hertogenbosch;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1877963;2016-02-09;2016-02-09;16:37:00;17:33:43;214,883;3788,716;56,717;18,7;16,7;A;4;A4;oplopend;Burgerveen;Nieuw-Vennep;Amsterdam;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 57];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1873852;2016-02-01;2016-02-01;6:44:00;7:01:41;62,567;3538,172;17,683;30,1;34,1;A;28;A28;aflopend;Amersfoort-Vathorst;Hoevelaken;Zwolle;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 18];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1878165;2016-02-09;2016-02-09;17:57:00;18:04:43;29,500;3822,894;7,717;29,6;27,6;A;9;A9;oplopend;Amstelveen;Brug Over De Ringvaart;Diemen;Den Helder;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1874664;2016-02-02;2016-02-02;6:38:00;6:39:38;3,267;2000,000;1,633;110,9;112,9;A;2;A2;aflopend;Empelbrug;Kerkdriel;'s-Hertogenbosch;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1879116;2016-02-11;2016-02-11;17:08:00;17:35:42;92,433;3336,943;27,700;16,3;14,3;A;29;A29;oplopend;Heinenoordtunnel;Oud-Beijerland;Rotterdam;Bergen op Zoom;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 28];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1877698;2016-02-09;2016-02-09;6:47:00;7:27:40;113,283;2785,656;40,667;48,9;46,9;A;27;A27;oplopend;Noordeloos;Lexmond;Gorinchem;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 41];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1875529;2016-02-03;2016-02-03;7:14:00;7:17:38;7,267;2000,000;3,633;119,2;121,2;A;12;A12;aflopend;Oosterbeek;Wageningen;Arnhem;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1878478;2016-02-10;2016-02-10;15:16:00;16:09:37;192,317;3586,882;53,617;55,2;53,2;A;1;A1;oplopend;Barneveld;Voorthuizen;Amsterdam;Apeldoorn;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 0], [Defecte vrachtwagen(s) 30], [Eerder pechgeval 0], [Geen oorzaakcode opgegeven door VWM 23];[000], [HBD], [M13], [000];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
1878094;2016-02-09;2016-02-09;17:33:00;17:43:42;21,400;2000,000;10,700;18,8;16,8;A;5;A5;oplopend;Amsterdam-Westpoort;Westrandweg;Hoofddorp;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1874720;2016-02-02;2016-02-02;7:29:00;9:01:55;438,100;4714,978;92,917;102,7;106,7;A;59;A59;aflopend;Waspik;Hooipolder;Oss;Zonzeel;Defecte vrachtwagen(s);[Defecte vrachtwagen(s) 39], [Eerder pechgeval 54];[HBD], [M13];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
1873893;2016-02-01;2016-02-01;7:04:00;8:11:42;164,417;2428,607;67,700;28,3;30,3;A;12;A12;aflopend;Gouwe;Zevenhuizen;Utrecht;Den Haag;Spitsfile (met ongeval);[Geen oorzaakcode opgegeven door VWM 52], [Ongeval(len) 1], [Eerder(e) ongeval(len) 15];[000], [ACI], [ACA];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1884530;2016-02-23;2016-02-23;16:36:00;16:55:41;44,383;2254,869;19,683;40,3;38,3;A;16;A16;oplopend;Moerdijkbrug;Klaverpolder;Rotterdam;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 20];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1875392;2016-02-02;2016-02-02;17:54:00;17:56:42;5,400;2000,000;2,700;69,9;67,9;A;2;A2;oplopend;Nieuwegein;Nieuwegein-Zuid;Utrecht;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1875970;2016-02-04;2016-02-04;7:30:00;7:34:39;9,300;2000,000;4,650;31,2;29,2;A;27;A27;oplopend;Nieuwendijk;Werkendam;Breda;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1877695;2016-02-09;2016-02-09;6:36:00;6:48:38;79,100;6261,214;12,633;46,8;51,8;A;6;A6;aflopend;Almere-Stad-West;Almere-Poort;Lelystad;Muiden;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 13];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1884525;2016-02-23;2016-02-23;16:34:00;16:44:40;21,333;2000,000;10,667;108,9;106,9;A;1;A1;oplopend;Deventer-Oost;Bathmen;Apeldoorn;Hengelo;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1877693;2016-02-09;2016-02-09;6:35:00;7:53:41;303,700;3859,776;78,683;51,0;55,0;A;9;A9;aflopend;Wijkertunnel;Velsen;Alkmaar;Amstelveen;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 45], [Eerder(e) ongeval(len) 32];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
1875977;2016-02-04;2016-02-04;7:38:00;9:53:40;736,900;5431,695;135,667;31,2;29,2;A;27;A27;oplopend;Nieuwendijk;Werkendam;Breda;Gorinchem;Ongeval (in een spitsfile);[Geen oorzaakcode opgegeven door VWM 43], [Ongeval(len) 52], [Eerder(e) ongeval(len) 41];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
1877964;2016-02-09;2016-02-09;16:37:00;18:43:40;469,200;3704,211;126,667;110,1;108,1;A;12;A12;oplopend;Wageningen;Oosterbeek;Utrecht;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 127];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1876004;2016-02-04;2016-02-04;7:51:00;7:56:41;18,050;3175,953;5,683;6,7;9,7;A;28;A28;aflopend;Den Dolder;De Uithof;Amersfoort;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1876089;2016-02-04;2016-02-04;8:27:00;9:13:40;213,483;4574,643;46,667;114,4;116,4;A;12;A12;aflopend;Oosterbeek;Wageningen;Arnhem;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 47];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
