NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
2731055;2020-02-03;2020-02-03;16:05:00;16:16:08;22,267;2000,000;11,133;60,9;58,9;A;4;A4;oplopend;Ketheltunnel;Kethelplein;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730843;2020-02-03;2020-02-03;8:08:00;8:29:17;78,867;3705,560;21,283;48,3;54,3;A;2;A2;aflopend;Breukelen;Vinkeveen;Utrecht;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 21];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730627;2020-02-03;2020-02-03;6:44:00;7:04:22;54,733;2687,398;20,367;7,1;10,1;A;8;A8;aflopend;Coenbrug;Zaandam;Zaandam;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 20];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730726;2020-02-03;2020-02-03;7:34:00;7:45:18;45,200;4000,000;11,300;193,3;189,3;A;7;A7;oplopend;Industrieterrein Westpoort;Hoogkerk;Heerenveen;Groningen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730713;2020-02-03;2020-02-03;7:31:00;7:33:12;4,400;2000,000;2,200;94,0;96,0;A;15;A15;aflopend;Gorinchem;Hardinxveld-Giessendam;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730809;2020-02-03;2020-02-03;8:00:00;8:00:19;0,633;2000,000;0,317;29,1;31,1;A;67;A67;aflopend;Someren;Geldrop;Venlo;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 0];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2731282;2020-02-03;2020-02-03;17:51:00;17:56:09;10,300;2000,000;5,150;105,0;103,0;A;73;A73;oplopend;Wijchen;Nijmegen;Maasbracht;Nijmegen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2731148;2020-02-03;2020-02-03;16:50:00;18:09:08;196,250;2479,992;79,133;5,6;3,6;A;12;A12;oplopend;Voorburg;Prins Clausplein;Den Haag;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2], [Ongeval(len) 0], [Geen oorzaakcode opgegeven door VWM 77];[000], [ACI], [000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2731039;2020-02-03;2020-02-03;15:53:00;16:01:07;16,233;2000,000;8,117;52,7;50,7;A;1;A1;oplopend;Hoevelaken;Barneveld;Amsterdam;Apeldoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2731068;2020-02-03;2020-02-03;16:14:00;16:19:10;15,500;3000,000;5,167;9,4;6,4;A;7;A7;oplopend;Zaanstad-'t Kalf;Wijdewormer;Zaanstad;Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730837;2020-02-03;2020-02-03;8:07:00;8:16:21;32,050;3427,808;9,350;55,7;61,7;A;9;A9;aflopend;Heemskerk;Beverwijk;Alkmaar;Amstelveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730882;2020-02-03;2020-02-03;8:23:00;9:21:06;205,217;3532,129;58,100;5,8;9,8;A;12;A12;aflopend;Nootdorp;Prins Clausplein;Utrecht;Den Haag;Spitsfile (met ongeval);[Geen oorzaakcode opgegeven door VWM 30], [Ongeval(len) 22], [Eerder(e) ongeval(len) 6];[000], [ACI], [ACA];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730836;2020-02-03;2020-02-03;8:07:00;8:19:20;24,667;2000,000;12,333;48,0;50,0;A;16;A16;aflopend;Zevenbergschen Hoek;Klaverpolder;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2731247;2020-02-03;2020-02-03;17:34:00;17:40:11;12,367;2000,000;6,183;14,7;12,7;N;14;N14;oplopend;Leidschendam;A4: Leidschendam;Den Haag;Leidschendam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730805;2020-02-03;2020-02-03;7:57:00;8:05:20;16,667;2000,000;8,333;151,9;149,9;A;50;A50;oplopend;Tacitusbrug;Valburg;Oss;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730731;2020-02-03;2020-02-03;7:36:00;7:39:16;6,533;2000,000;3,267;150,7;148,7;A;50;A50;oplopend;Tacitusbrug;Valburg;Oss;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2731199;2020-02-03;2020-02-03;17:14:00;17:16:09;10,750;5000,000;2,150;39,5;44,5;A;27;A27;aflopend;Noordeloos;Gorinchem;Almere;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730900;2020-02-03;2020-02-03;8:29:00;8:47:18;38,267;2091,075;18,300;26,0;28,0;A;67;A67;aflopend;Leenderheide/Randweg N2;Leenderheide;Duisburg;Turnhout;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 18];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2731146;2020-02-03;2020-02-03;16:48:00;16:51:10;6,333;2000,000;3,167;102,7;100,7;A;28;A28;oplopend;Ommen;Nieuwleusen;Zwolle;Hoogeveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730765;2020-02-03;2020-02-03;7:46:00;9:06:23;247,900;3083,973;80,383;203,9;201,9;A;50;A50;oplopend;Loenen;Beekbergen;Arnhem;Apeldoorn;Ongeval op aansluitende weg;[Geen oorzaakcode opgegeven door VWM 16], [Eerder ongeval op aansluitende weg 20], [Ongeval op aansluitende weg 4], [Eerder ongeval op aansluitende weg 40];[000], [M14], [N65], [M14];N65;Ongeval op aansluitende weg;Ongeval elders;Ongeval;Ongeval
2730705;2020-02-03;2020-02-03;7:28:00;9:09:10;483,417;4778,419;101,167;24,0;22,0;N;325;N325;oplopend;Andrej Sacharovbrug;Westervoort;Kleve (D);Arnhem Velperbroek;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 101];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730646;2020-02-03;2020-02-03;6:57:00;7:16:06;93,967;4919,721;19,100;44,8;46,8;A;16;A16;aflopend;Moerdijkbrug;'s-Gravendeel;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 19];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730704;2020-02-03;2020-02-03;7:28:00;7:42:16;54,267;3803,738;14,267;86,6;91,6;A;73;A73;aflopend;Cuijk;Haps;Nijmegen;Maasbracht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2731230;2020-02-03;2020-02-03;17:27:00;17:35:11;31,833;3890,020;8,183;48,7;53,7;A;27;A27;aflopend;Lexmond;Noordeloos;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730674;2020-02-03;2020-02-03;7:17:00;7:19:10;4,333;2000,000;2,167;51,2;53,2;A;16;A16;aflopend;Zonzeel;Zevenbergschen Hoek;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730724;2020-02-03;2020-02-03;7:33:00;7:53:18;61,917;3050,082;20,300;37,0;40,0;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 20];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2731250;2020-02-03;2020-02-03;17:36:00;17:51:10;30,333;2000,000;15,167;28,2;26,2;A;16;A16;oplopend;Ridderkerk-Noord;Ridderkerk-Zuid;Rotterdam;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2731275;2020-02-03;2020-02-03;17:44:00;17:46:13;6,650;3000,000;2,217;49,1;46,1;A;1;A1;oplopend;Hoevelaken;Barneveld;Amsterdam;Apeldoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730976;2020-02-03;2020-02-03;9:12:00;9:18:07;12,233;2000,000;6,117;55,1;57,1;A;1;A1;aflopend;Voorthuizen;Barneveld;Apeldoorn;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730881;2020-02-03;2020-02-03;8:23:00;8:30:17;14,567;2000,000;7,283;28,6;26,6;A;16;A16;oplopend;Ridderkerk-Noord;Ridderkerk-Zuid;Rotterdam;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730618;2020-02-03;2020-02-03;6:40:00;7:48:28;498,267;7277,507;68,467;82,0;80,0;A;15;A15;oplopend;Sliedrecht-West;Sliedrecht-Oost;Ridderkerk;Gorinchem;Ongeval (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 13], [Ongeval(len) 0], [Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 18], [Opruimingswerkzaamheden 11], [Geen oorzaakcode opgegeven door VWM 0], [Eerder(e) ongeval(len) 26], [Geen oorzaakcode opgegeven door VW;[000], [ACI], [000], [ACI], [OCL], [000], [ACA], [000];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2731226;2020-02-03;2020-02-03;17:26:00;17:50:11;86,350;3570,641;24,183;16,3;14,3;A;29;A29;oplopend;Heinenoordtunnel;Oud-Beijerland;Rotterdam;Sabina;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 24];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730641;2020-02-03;2020-02-03;6:55:00;7:04:09;38,000;4153,006;9,150;45,8;52,8;A;16;A16;aflopend;Moerdijkbrug;'s-Gravendeel;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730891;2020-02-03;2020-02-03;8:25:00;8:30:17;10,567;2000,000;5,283;20,3;22,3;A;16;A16;aflopend;Rotterdam-Prins Alexander;Terbregseplein;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730697;2020-02-03;2020-02-03;7:26:00;7:26:12;0,400;2000,000;0,200;19,0;21,0;A;4;A4;aflopend;Burgerveen;Nieuw-Vennep;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 0];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2731136;2020-02-03;2020-02-03;16:45:00;16:50:10;10,333;2000,000;5,167;9,7;7,7;A;12;A12;oplopend;Zoetermeer-Centrum;Zoetermeer;Den Haag;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2731279;2020-02-03;2020-02-03;17:49:00;18:04:09;34,483;2276,128;15,150;22,5;19,5;A;58;A58;oplopend;Brug Over Het Wilhelminakanaal Hm 20.7;Moergestel;Eindhoven;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730839;2020-02-03;2020-02-03;8:07:00;8:08:19;3,950;3000,000;1,317;27,9;24,9;A;4;A4;oplopend;Roelofarendsveen;Hoogmade;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730923;2020-02-03;2020-02-03;8:38:00;8:41:17;6,567;2000,000;3,283;29,9;27,9;A;4;A4;oplopend;Roelofarendsveen;Hoogmade;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730912;2020-02-03;2020-02-03;8:31:00;8:36:17;10,567;2000,000;5,283;151,9;149,9;A;50;A50;oplopend;Tacitusbrug;Valburg;Oss;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730815;2020-02-03;2020-02-03;8:02:00;8:53:15;216,933;4232,846;51,250;87,6;91,6;A;12;A12;aflopend;Veenendaal-West;Maarsbergen;Arnhem;Utrecht;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 31], [Eerder(e) ongeval(len) 19];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2731197;2020-02-03;2020-02-03;17:12:00;17:14:10;4,333;2000,000;2,167;40,6;42,6;A;27;A27;aflopend;Noordeloos;Gorinchem;Almere;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730616;2020-02-03;2020-02-03;6:40:00;7:11:08;93,400;3000,000;31,133;35,0;38,0;A;28;A28;aflopend;Nijkerk;Amersfoort-Vathorst;Zwolle;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 31];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2731211;2020-02-03;2020-02-03;17:23:00;17:31:15;16,500;2000,000;8,250;169,9;171,9;A;7;A7;aflopend;Marum;Frieschepalen;Groningen;Heerenveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2731121;2020-02-03;2020-02-03;16:36:00;16:49:10;26,333;2000,000;13,167;45,6;47,6;A;15;A15;aflopend;Botlektunnel;Spijkenisse;Ridderkerk;Europoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 13];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730603;2020-02-03;2020-02-03;6:35:00;6:38:02;6,067;2000,000;3,033;25,5;23,5;A;27;A27;oplopend;Hank;Nieuwendijk;Breda;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730800;2020-02-03;2020-02-03;7:58:00;8:08:19;20,633;2000,000;10,317;94,0;96,0;A;15;A15;aflopend;Gorinchem;Hardinxveld-Giessendam;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2730670;2020-02-03;2020-02-03;7:15:00;7:27:12;24,400;2000,000;12,200;55,0;57,0;A;15;A15;aflopend;Rotterdam-Zuidplein;Rotterdam-Charlois;Ridderkerk;Europoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2731131;2020-02-03;2020-02-03;16:42:00;17:05:11;58,467;2521,927;23,183;31,0;29,0;A;4;A4;oplopend;Limesaquaduct;Zoeterwoude-Rijndijk;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 23];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
