NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
1768639;2015-06-24;2015-06-24;8:21:00;8:33:39;29,300;2316,206;12,650;91,8;93,8;A;27;A27;aflopend;Hilversum;Bilthoven;Almere;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 13];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1767740;2015-06-22;2015-06-22;16:58:00;17:03:42;11,400;2000,000;5,700;43,6;41,6;A;15;A15;oplopend;Rozenburg-Centrum;Havens 4000-5200;Rozenburg;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1768357;2015-06-23;2015-06-23;16:54:00;18:21:06;201,183;2309,797;87,100;62,4;65,4;A;12;A12;aflopend;Nieuwegein;Oudenrijn;Arnhem;Den Haag;;;;;Geen oorzaakcode opgegeven door VWM;Geen oorzaak gemeld;Drukte;Hoge intensiteit
1766612;2015-06-18;2015-06-18;17:24:00;17:38:53;49,967;3357,223;14,883;62,4;64,4;A;12;A12;aflopend;Nieuwegein;Oudenrijn;Arnhem;Den Haag;;;;;Geen oorzaakcode opgegeven door VWM;Geen oorzaak gemeld;Drukte;Hoge intensiteit
1765945;2015-06-17;2015-06-17;8:07:00;9:19:43;130,433;1793,720;72,717;62,4;64,4;A;12;A12;aflopend;Nieuwegein;Oudenrijn;Arnhem;Den Haag;;;;;Geen oorzaakcode opgegeven door VWM;Geen oorzaak gemeld;Drukte;Hoge intensiteit
1760821;2015-06-04;2015-06-04;18:13:00;18:29:11;45,467;2809,475;16,183;56,8;59,8;A;12;A12;aflopend;Nieuwegein;Oudenrijn;Utrecht;Den Haag;;;;;Geen oorzaakcode opgegeven door VWM;Geen oorzaak gemeld;Drukte;Hoge intensiteit
1766240;2015-06-17;2015-06-17;18:37:00;18:42:50;11,493;1970,286;5,833;62,4;63,1;A;12;A12;aflopend;Nieuwegein;Oudenrijn;Utrecht;Den Haag;;;;;Geen oorzaakcode opgegeven door VWM;Geen oorzaak gemeld;Drukte;Hoge intensiteit
1758909;2015-06-02;2015-06-02;17:56:00;18:05:06;45,500;5000,000;9,100;57,9;62,9;A;12;A12;aflopend;Nieuwegein;Oudenrijn;Utrecht;Den Haag;;;;;Geen oorzaakcode opgegeven door VWM;Geen oorzaak gemeld;Drukte;Hoge intensiteit
1765227;2015-06-15;2015-06-15;17:48:00;18:04:41;54,550;3269,730;16,683;61,3;65,3;A;12;A12;aflopend;Nieuwegein;Oudenrijn;Arnhem;Den Haag;;;;;Geen oorzaakcode opgegeven door VWM;Geen oorzaak gemeld;Drukte;Hoge intensiteit
1766013;2015-06-17;2015-06-17;15:15:00;15:49:37;67,133;1939,336;34,617;61,3;61,1;A;12;A12;aflopend;Nieuwegein;Oudenrijn;Utrecht;Den Haag;;;;;Geen oorzaakcode opgegeven door VWM;Geen oorzaak gemeld;Drukte;Hoge intensiteit
