NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
1857641;2015-12-17;2015-12-17;7:57:00;8:02:00;10,000;2000,000;5,000;4,6;6,6;A;4;A4;aflopend;Schipholtunnel;Badhoevedorp;Rotterdam;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1859197;2015-12-22;2015-12-22;12:12:00;12:18:55;13,833;2000,000;6,917;7,8;9,8;A;4;A4;aflopend;De Hoek;Schiphol;Rotterdam;Amsterdam;Tunnel gesloten;[Geen oorzaakcode opgegeven door VWM 1], [Tunnel gesloten 5], [Geen oorzaakcode opgegeven door VWM 1];[000], [TUC], [000];TUC;Tunnel gesloten;Tunnel gesloten;Falen DVM/IA;Ongepland onderhoud
1857621;2015-12-17;2015-12-17;7:51:00;7:56:00;10,000;2000,000;5,000;4,1;6,1;A;4;A4;aflopend;Schipholtunnel;Badhoevedorp;Rotterdam;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1856311;2015-12-16;2015-12-16;8:19:00;8:21:59;5,967;2000,000;2,983;4,7;6,7;A;4;A4;aflopend;Schipholtunnel;Badhoevedorp;Rotterdam;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1857600;2015-12-17;2015-12-17;7:46:00;7:50:59;9,967;2000,000;4,983;4,1;6,1;A;4;A4;aflopend;Schipholtunnel;Badhoevedorp;Rotterdam;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1859204;2015-12-22;2015-12-22;12:27:00;12:28:20;2,667;2000,000;1,333;8,3;10,3;A;4;A4;aflopend;De Hoek;Schiphol;Rotterdam;Amsterdam;Ophoogscript;[Ophoogscript 1];[YDP];YDP;Ophoogscript;Werkzaamheden gevonden door WiFi-script;Werkzaamheden;Aanleg en gepland onderhoud
1850703;2015-12-08;2015-12-08;18:07:00;18:10:30;12,950;3700,000;3,500;19,4;23,4;A;10;A10;aflopend;Amsterdam-Oud Zuid;Amsterdam-Rivierenbuurt/Buitenveldert;Coenplein;Watergraafsmeer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1850617;2015-12-08;2015-12-08;17:47:00;18:03:29;66,733;4048,534;16,483;17,7;25,7;A;10;A10;aflopend;Amsterdam-Oud Zuid;Amsterdam-Rivierenbuurt/Buitenveldert;Coenplein;Watergraafsmeer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1852564;2015-12-10;2015-12-10;17:53:00;17:59:23;12,767;2000,000;6,383;19,4;21,4;A;10;A10;aflopend;Amsterdam-Oud Zuid;Amsterdam-Rivierenbuurt/Buitenveldert;Coenplein;Watergraafsmeer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1854660;2015-12-14;2015-12-14;17:47:00;17:48:47;3,567;2000,000;1,783;17,7;19,7;A;10;A10;aflopend;Amsterdam-Oud Zuid;Amsterdam-Rivierenbuurt/Buitenveldert;De Nieuwe Meer;Watergraafsmeer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1850176;2015-12-08;2015-12-08;16:00:00;16:50:26;273,650;5425,975;50,433;17,7;19,7;A;10;A10;aflopend;Amsterdam-Oud Zuid;Amsterdam-Rivierenbuurt/Buitenveldert;De Nieuwe Meer;Watergraafsmeer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 50];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1854519;2015-12-14;2015-12-14;17:04:00;17:20:21;32,700;2000,000;16,350;19,6;21,6;A;10;A10;aflopend;Amsterdam-Oud Zuid;Amsterdam-Rivierenbuurt/Buitenveldert;Coenplein;Watergraafsmeer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1855261;2015-12-15;2015-12-15;12:45:00;12:54:27;20,883;2209,877;9,450;16,4;18,4;A;10;A10;aflopend;Rozenoordbrug;Amstel;De Nieuwe Meer;Watergraafsmeer;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 4], [Geen oorzaakcode opgegeven door VWM 5];[000], [HBD], [000];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
