NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
2259619;2017-12-07;2017-12-07;15:55:00;16:40:52;218,633;4766,715;45,867;27,3;24,3;A;4;A4;oplopend;Roelofarendsveen;Hoogmade;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 46];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259175;2017-12-07;2017-12-07;8:02:00;8:41:45;151,467;3810,482;39,750;46,8;40,8;A;27;A27;oplopend;Noordeloos;Lexmond;Breda;Almere;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 40];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259275;2017-12-07;2017-12-07;8:30:00;8:33:44;7,467;2000,000;3,733;151,9;149,9;A;50;A50;oplopend;Tacitusbrug;Valburg;Oss;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2260342;2017-12-07;2017-12-07;18:14:00;18:52:42;199,933;5166,236;38,700;45,5;53,5;A;27;A27;aflopend;Lexmond;Noordeloos;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 39];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259659;2017-12-07;2017-12-07;16:12:00;16:15:43;15,583;4192,825;3,717;82,9;87,9;A;27;A27;aflopend;Utrecht-Noord;Veemarkt;Almere;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2264420;2017-12-13;2017-12-13;16:27:00;18:25:51;285,650;2403,450;118,850;74,6;72,6;A;4;A4;oplopend;Pernis;Benelux;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 119];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259586;2017-12-07;2017-12-07;15:33:00;15:35:40;5,333;2000,000;2,667;18,8;20,8;A;10;A10;aflopend;Amsterdam-Oud Zuid;Amsterdam-Rivierenbuurt;Coenplein;Amstel;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2262218;2017-12-10;2017-12-10;16:37:00;16:44:42;15,400;2000,000;7,700;51,4;53,4;A;15;A15;aflopend;Heijplaat/Pernis;Benelux;Ridderkerk;Oostvoorne;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2261184;2017-12-08;2017-12-08;17:38:00;17:44:44;26,933;4000,000;6,733;17,3;21,3;A;10;A10;aflopend;Amsterdam-Oud Zuid;Amsterdam-Rivierenbuurt;Coenplein;Amstel;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2262848;2017-12-11;2017-12-11;17:09:00;18:06:46;239,033;4137,911;57,767;29,5;26,5;A;12;A12;oplopend;Gouda;Reeuwijk;Den Haag;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 58];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259681;2017-12-07;2017-12-07;16:19:00;17:14:51;207,200;3709,937;55,850;75,8;80,8;A;58;A58;aflopend;Etten-Leur;Breda-West;Bergen op Zoom;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 56];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2258951;2017-12-07;2017-12-07;6:29:00;7:08:38;158,917;4009,672;39,633;47,9;44,9;A;27;A27;oplopend;Noordeloos;Lexmond;Gorinchem;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 40];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2262295;2017-12-10;2017-12-10;17:17:00;17:55:36;110,150;2853,627;38,600;185,7;183,7;A;50;A50;oplopend;Schaarsbergen;Hoenderloo;Arnhem;Apeldoorn;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 39];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2258476;2017-12-06;2017-12-06;16:02:00;16:04:39;5,300;2000,000;2,650;59,3;61,3;A;12;A12;aflopend;Nieuwegein;Oudenrijn;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2260353;2017-12-07;2017-12-07;18:22:00;18:31:57;19,900;2000,000;9,950;88,7;90,7;A;15;A15;aflopend;Gorinchem;Hardinxveld-Giessendam;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2262257;2017-12-10;2017-12-10;16:57:00;17:29:38;111,100;3404,494;32,633;51,1;49,1;A;27;A27;oplopend;Lexmond;Everdingen;Gorinchem;Utrecht;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 33];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2262701;2017-12-11;2017-12-11;15:19:00;19:22:06;3274,917;13471,48;243,100;48,0;52,0;A;4;A4;aflopend;Rijswijk-Centrum;Ypenburg;Rotterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 243];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2260319;2017-12-07;2017-12-07;18:14:00;19:05:39;130,167;2520,168;51,650;6,3;8,3;A;1;A1;aflopend;Diemen;Diemen-Noord;Amersfoort;Amsterdam;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 7], [Ongeval(len) 40], [Eerder(e) ongeval(len) 4];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2262382;2017-12-10;2017-12-10;20:22:00;20:28:36;18,183;2755,051;6,600;84,1;86,1;A;28;A28;aflopend;Hattemerbroek;Wezep;Zwolle;Amersfoort;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2261255;2017-12-08;2017-12-08;18:04:00;18:11:40;23,000;3000,000;7,667;21,1;24,1;A;16;A16;aflopend;Feijenoord;Van Brienenoordbrug;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259747;2017-12-07;2017-12-07;16:37:00;16:41:48;13,583;2829,861;4,800;86,6;84,6;A;15;A15;oplopend;Sliedrecht-Oost;Hardinxveld-Giessendam;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259350;2017-12-07;2017-12-07;8:57:00;9:02:45;17,250;3000,000;5,750;35,8;38,8;A;67;A67;aflopend;Someren;Geldrop;Venlo;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2262828;2017-12-11;2017-12-11;16:54:00;18:10:10;477,567;6270,022;76,167;133,0;138,0;A;58;A58;aflopend;Kruiningen;Rilland;Vlissingen;Bergen op Zoom;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 76];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2263145;2017-12-12;2017-12-12;7:52:00;7:53:47;7,133;4000,000;1,783;22,0;26,0;A;4;A4;aflopend;Burgerveen;Nieuw-Vennep;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259499;2017-12-07;2017-12-07;10:31:00;10:41:48;39,150;3625,000;10,800;88,1;90,1;A;59;A59;aflopend;Terheijden;Zonzeel;Oss;Zonzeel;Eerder ongeval op aansluitende weg;[Eerder ongeval op aansluitende weg 11];[M14];M14;Eerder ongeval op aansluitende weg;Ongeval elders;Ongeval;Ongeval
2260837;2017-12-08;2017-12-08;15:42:00;16:06:41;49,367;2000,000;24,683;13,6;11,6;A;28;A28;oplopend;Soesterberg;Maarn;Utrecht;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 25];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259618;2017-12-07;2017-12-07;15:55:00;16:08:28;40,400;3000,000;13,467;22,5;19,5;A;58;A58;oplopend;Brug Over Het Wilhelminakanaal Hm 20.7;Moergestel;Eindhoven;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 13];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2263458;2017-12-12;2017-12-12;16:42:00;17:12:43;86,350;2811,177;30,717;37,9;40,9;A;1;A1;aflopend;Eembrug;Eembrugge;Amersfoort;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 31];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2260756;2017-12-08;2017-12-08;14:20:00;14:33:39;27,300;2000,000;13,650;14,5;16,5;A;58;A58;aflopend;Oirschot;Best;Tilburg;Eindhoven;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2258679;2017-12-06;2017-12-06;17:07:00;18:24:40;344,917;4440,987;77,667;34,7;32,7;A;20;A20;oplopend;Crooswijk;Terbregseplein;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 78];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2262751;2017-12-11;2017-12-11;15:50:00;15:50:43;1,433;2000,000;0,717;5,2;7,2;A;10;A10;aflopend;Durgerdam;Volendam;Watergraafsmeer;Coenplein;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2260596;2017-12-08;2017-12-08;8:59:00;9:04:40;17,000;3000,000;5,667;113,8;116,8;A;1;A1;aflopend;Lochem;Bathmen;Hengelo;Apeldoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2261741;2017-12-10;2017-12-10;13:41:00;13:45:40;9,333;2000,000;4,667;20,5;22,5;A;16;A16;aflopend;Prins Alexander;Terbregseplein;Breda;Rotterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259916;2017-12-07;2017-12-07;17:10:00;17:18:49;29,133;3304,348;8,817;32,3;27,3;A;28;A28;oplopend;Amersfoort-Vathorst;Nijkerk;Amersfoort;Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2260386;2017-12-07;2017-12-07;18:34:00;18:55:39;43,300;2000,000;21,650;86,2;84,2;A;15;A15;oplopend;Sliedrecht-Oost;Hardinxveld-Giessendam;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 22];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259892;2017-12-07;2017-12-07;17:05:00;17:06:52;7,467;4000,000;1,867;9,4;5,4;A;7;A7;oplopend;Zaandijk;Wijdewormer;Zaanstad;Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2263245;2017-12-12;2017-12-12;8:33:00;8:48:47;31,567;2000,000;15,783;54,1;56,1;A;15;A15;aflopend;Charlois/Rhoon;Heijplaat/Pernis;Ridderkerk;Oostvoorne;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2262694;2017-12-11;2017-12-11;15:16:00;15:48:04;96,833;3019,751;32,067;25,5;22,5;A;20;A20;oplopend;Schiedam-Noord;Schiedam;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 32];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2260361;2017-12-07;2017-12-07;18:26:00;18:33:46;38,650;4976,395;7,767;53,9;47,9;A;4;A4;oplopend;Rijswijk;Den Haag-Zuid;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2261330;2017-12-08;2017-12-08;19:50:00;19:55:36;11,200;2000,000;5,600;120,6;118,6;A;12;A12;oplopend;Oosterbeek;Grijsoord;Utrecht;Arnhem;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2262367;2017-12-10;2017-12-10;19:44:00;19:51:38;28,517;3735,808;7,633;85,5;89,5;A;27;A27;aflopend;Bilthoven;Utrecht-Noord;Almere;Utrecht;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259944;2017-12-07;2017-12-07;17:15:00;17:25:51;21,700;2000,000;10,850;189,3;191,3;A;50;A50;aflopend;Arnhem-Centrum;Waterberg;Apeldoorn;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259776;2017-12-07;2017-12-07;16:43:00;18:04:50;227,617;2781,466;81,833;13,2;11,2;A;29;A29;oplopend;Heinenoordtunnel;Oud-Beijerland;Rotterdam;Bergen op Zoom;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 82];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259928;2017-12-07;2017-12-07;17:12:00;17:15:51;7,700;2000,000;3,850;15,7;13,7;A;58;A58;oplopend;Best;Oirschot;Eindhoven;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2261724;2017-12-10;2017-12-10;13:38:00;13:53:41;31,367;2000,000;15,683;238,0;240,0;A;2;A2;aflopend;Urmond;Born;Maastricht-Noord;Eindhoven;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259778;2017-12-07;2017-12-07;16:43:00;16:44:48;4,417;2453,704;1,800;20,4;17,4;A;16;A16;oplopend;Feijenoord;Ridderkerk-Noord;Rotterdam;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2261147;2017-12-08;2017-12-08;17:27:00;17:38:46;35,300;3000,000;11,767;54,8;51,8;A;28;A28;oplopend;Harderwijk;Elspeet;Amersfoort;Zwolle;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259623;2017-12-07;2017-12-07;15:58:00;16:08:44;21,467;2000,000;10,733;38,6;40,6;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259809;2017-12-07;2017-12-07;16:49:00;16:49:49;8,167;10000,00;0,817;59,3;69,3;A;12;A12;aflopend;Nieuwegein;Oudenrijn;Arnhem;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2260785;2017-12-08;2017-12-08;15:03:00;15:09:40;15,000;2250,000;6,667;31,1;28,1;A;9;A9;oplopend;Schiphol-Oost;Schipholbrug;Amstelveen;Alkmaar;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2262269;2017-12-10;2017-12-10;17:00:00;17:05:41;11,367;2000,000;5,683;70,1;68,1;A;9;A9;oplopend;Heerhugowaard;Kooimeerplein;Amstelveen;Alkmaar;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259597;2017-12-07;2017-12-07;15:45:00;16:01:43;41,383;2475,573;16,717;49,7;47,7;A;1;A1;oplopend;Hoevelaken;Barneveld;Amsterdam;Apeldoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259632;2017-12-07;2017-12-07;16:01:00;16:21:47;64,767;3116,279;20,783;41,6;39,6;A;9;A9;oplopend;Raasdorp;Haarlem-Zuid;Amstelveen;Alkmaar;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 21];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2260191;2017-12-07;2017-12-07;17:49:00;17:55:51;13,700;2000,000;6,850;25,1;27,1;N;325;N325;aflopend;Andrej Sacharovbrug;Huissen;Arnhem Velperbroek;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259615;2017-12-07;2017-12-07;15:54:00;16:20:45;130,500;4878,505;26,750;89,7;95,7;A;27;A27;aflopend;Hilversum;Bilthoven;Almere;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 27];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2261692;2017-12-10;2017-12-10;13:20:00;13:23:38;7,267;2000,000;3,633;15,2;17,2;A;1;A1;aflopend;Naarden-West;Muiderberg;Amersfoort;Amsterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259669;2017-12-07;2017-12-07;16:15:00;18:36:45;641,317;4524,280;141,750;87,1;83,1;A;27;A27;oplopend;Bilthoven;Hilversum;Breda;Almere;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 142];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259877;2017-12-07;2017-12-07;17:03:00;18:41:43;405,083;4103,495;98,717;22,2;26,2;A;16;A16;aflopend;Prins Alexander;Terbregseplein;Breda;Rotterdam;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 3], [Ongeval(len) 33], [Eerder(e) ongeval(len) 32], [Geen oorzaakcode opgegeven door VWM 30];[000], [ACI], [ACA], [000];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2262236;2017-12-10;2017-12-10;16:48:00;16:50:41;8,050;3000,000;2,683;17,3;14,3;A;13;A13;oplopend;Overschie;Kleinpolderplein;Rijswijk;Rotterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2262374;2017-12-10;2017-12-10;20:05:00;20:11:37;0,662;100,000;6,617;21,0;20,9;A;10;A10;oplopend;Schinkelbrug;A10 Vanuit Amstel;De Nieuwe Meer;Coenplein;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2259798;2017-12-07;2017-12-07;16:48:00;17:19:52;125,833;3948,745;31,867;44,1;42,1;A;16;A16;oplopend;Moerdijkbrug;Klaverpolder;Rotterdam;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 32];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
